h_geocode,w_geocode,job_totals
24510270401,24510060200,5
24510270401,24510060400,41
24510270401,24510070300,3
24510270401,24510070400,38
24510270401,24510080101,4
24510270401,24510080102,1
24510270401,24510080200,2
24510270401,24510080302,1
24510270401,24510080400,1
24510270401,24510080500,2
24510270401,24510090200,3
24510270401,24510090300,1
24510270401,24510090400,4
24510270401,24510090500,10
24510270401,24510090800,6
24510270401,24510100100,1
24510270401,24510100300,13
24510270401,24510110100,2
24510270401,24510110200,18
24510270401,24510120100,1
24510270401,24510120202,32
24510270401,24510120300,3
24510270401,24510120400,1
24510270401,24510120500,4
24510270401,24510120600,12
24510270401,24510120700,22
24510270401,24510130400,1
24510270401,24510130600,1
24510270401,24510130700,3
24510270401,24510130804,4
24510270401,24510130805,2
24510270401,24510130806,6
24510270401,24510140100,9
24510270401,24510150100,2
24510270401,24510150400,5
24510270401,24510150500,16
24510270401,24510150600,2
24510270401,24510150701,1
24510270401,24510150800,2
24510270401,24510151000,2
24510270401,24510151100,1
24510270401,24510151200,1
24510270401,24510160500,3
24510270401,24510160600,2
24510270401,24510160700,3
24510270401,24510170100,5
24510270401,24510170200,18
24510270401,24510170300,1
24510270401,24510180300,3
24510270401,24510190100,1
24510270401,24510200100,3
24510270401,24510200200,1
24510270401,24510200500,2
24510270401,24510200702,1
24510270401,24510210100,10
24510270401,24510210200,7
24510270401,24510220100,25
24510270401,24510230100,3
24510270401,24510230200,1
24510270401,24510230300,2
24510270401,24510240100,5
24510270401,24510240200,8
24510270401,24510240300,1
24510270401,24510240400,2
24510270401,24510250103,4
24510270401,24510250203,1
24510270401,24510250205,3
24510270401,24510250206,5
24510270401,24510250207,5
24510270401,24510250500,7
24510270401,24510250600,11
24510270401,24510260101,2
24510270401,24510260102,7
24510270401,24510260201,4
24510270401,24510260203,2
24510270401,24510260301,1
24510270401,24510260303,7
24510270401,24510260401,2
24510270401,24510260402,1
24510270401,24510260404,15
24510270401,24510260501,27
24510270401,24510260605,56
24510270401,24510260700,3
24510270401,24510260900,2
24510270401,24510261000,1
24510270401,24510270102,1
24510270401,24510270200,4
24510270401,24510270301,5
24510270401,24510270302,3
24510270401,24510270401,31
24510270401,24510270402,6
24510270401,24510270501,7
24510270401,24510270502,2
24510270401,24510270600,6
24510270401,24510270702,5
24510270401,24510270801,1
24510270401,24510270803,10
24510270401,24510270804,3
24510270401,24510270805,1
24510270401,24510270901,2
24510270401,24510270902,11
24510270401,24510270903,2
24510270401,24510271101,1
24510270401,24510271102,3
24510270401,24510271200,9
24510270401,24510271400,1
24510270401,24510271501,9
24510270401,24510271503,3
24510270401,24510271600,1
24510270401,24510271700,14
24510270401,24510271802,3
24510270401,24510271900,1
24510270401,24510272003,1
24510270401,24510272004,2
24510270401,24510272007,3
24510270401,24510280101,13
24510270401,24510280102,13
24510270401,24510280401,3
24510270401,24510280403,3
24510270401,24510280500,6
24510270401,24510280600,1
24510270402,24510010400,6
24510270402,24510020300,10
24510270402,24510030100,1
24510270402,24510030200,8
24510270402,24510040100,104
24510270402,24510040200,10
24510270402,24510060200,1
24510270402,24510060400,27
24510270402,24510070300,1
24510270402,24510070400,18
24510270402,24510080101,3
24510270402,24510080400,1
24510270402,24510090100,1
24510270402,24510090200,3
24510270402,24510090300,6
24510270402,24510090400,1
24510270402,24510090500,7
24510270402,24510090800,2
24510270402,24510090900,1
24510270402,24510100100,3
24510270402,24510100300,6
24510270402,24510110100,4
24510270402,24510110200,7
24510270402,24510120202,21
24510270402,24510120300,1
24510270402,24510120500,3
24510270402,24510120600,6
24510270402,24510120700,18
24510270402,24510130300,2
24510270402,24510130400,2
24510270402,24510130600,6
24510270402,24510130700,10
24510270402,24510130803,1
24510270402,24510130804,5
24510270402,24510130806,3
24510270402,24510140100,6
24510270402,24510150100,1
24510270402,24510150300,2
24510270402,24510150400,2
24510270402,24510150500,7
24510270402,24510150600,1
24510270402,24510150701,1
24510270402,24510150800,3
24510270402,24510151000,2
24510270402,24510151300,1
24510270402,24510160200,1
24510270402,24510170100,4
24510270402,24510170200,6
24510270402,24510180300,1
24510270402,24510200100,2
24510270402,24510200200,1
24510270402,24510200701,2
24510270402,24510210100,6
24510270402,24510210200,10
24510270402,24510220100,19
24510270402,24510230200,1
24510270402,24510240200,1
24510270402,24510240300,1
24510270402,24510240400,2
24510270402,24510250101,2
24510270402,24510250103,6
24510270402,24510250203,1
24510270402,24510250205,6
24510270402,24510250206,3
24510270402,24510250207,1
24510270402,24510250301,1
24510270402,24510250401,1
24510270402,24510250500,1
24510270402,24510250600,9
24510270402,24510260101,2
24510270402,24510260102,1
24510270402,24510260201,2
24510270402,24510260202,1
24510270402,24510260401,2
24510270402,24510260402,3
24510270402,24510260404,9
24510270402,24510260501,8
24510270402,24510260605,26
24510270402,24510260700,1
24510270402,24510260900,4
24510270402,24510261000,1
24510270402,24510261100,2
24510270402,24510270200,7
24510270402,24510270301,5
24510270402,24510270401,5
24510270402,24510270402,16
24510270402,24510270501,1
24510270402,24510270502,2
24510270402,24510270600,11
24510270402,24510270702,2
24510270402,24510270703,1
24510270402,24510270802,1
24510270402,24510270803,13
24510270402,24510270805,6
24510270402,24510270902,13
24510270402,24510270903,5
24510270402,24510271102,6
24510270402,24510271200,10
24510270402,24510271300,4
24510270402,24510271400,5
24510270402,24510271501,8
24510270402,24510271503,3
24510270402,24510271700,10
24510270402,24510271801,1
24510270402,24510271802,1
24510270402,24510271900,3
24510270402,24510272003,1
24510270402,24510272006,1
24510270402,24510272007,1
24510270402,24510280101,6
24510270402,24510280102,7
24510270402,24510280200,1
24510270402,24510280301,1
24510270402,24510280401,1
24510270402,24510280402,1
24510270402,24510280500,12
24510270402,24510280600,2
24510270501,24510010100,10
24510270501,24510010200,3
24510270501,24510020300,13
24510270501,24510030100,2
24510270501,24510030200,20
24510270501,24510040100,125
24510270501,24510040200,28
24510270501,24510060100,1
24510270501,24510060200,1
24510270501,24510060400,28
24510270501,24510070300,1
24510270501,24510070400,22
24510270501,24510080101,2
24510270501,24510080200,4
24510270501,24510080400,1
24510270501,24510080500,1
24510270501,24510090100,1
24510270501,24510090200,2
24510270501,24510090300,1
24510270501,24510090400,7
24510270501,24510090500,3
24510270501,24510090600,2
24510270501,24510090800,3
24510270501,24510090900,2
24510270501,24510100100,1
24510270501,24510100200,1
24510270501,24510100300,9
24510270501,24510110100,3
24510270501,24510110200,20
24510270501,24510120100,1
24510270501,24510120202,26
24510270501,24510120300,1
24510270501,24510120400,1
24510270501,24510120500,7
24510270501,24510120600,3
24510270501,24510120700,16
24510270501,24510130200,1
24510270501,24510130300,2
24510270501,24510130400,4
24510270501,24510130600,5
24510270501,24510130700,13
24510270501,24510130804,6
24510270501,24510130805,1
24510270501,24510130806,6
24510270501,24510150100,1
24510270501,24510150400,4
24510270501,24510150500,6
24510270501,24510150600,1
24510270501,24510150701,2
24510270501,24510151000,2
24510270501,24510151300,1
24510270501,24510160300,1
24510270501,24510160500,1
24510270501,24510160700,1
24510270501,24510170100,5
24510270501,24510170200,13
24510270501,24510190100,1
24510270501,24510190300,2
24510270501,24510200100,1
24510270501,24510200200,1
24510270501,24510200500,4
24510270501,24510200800,1
24510270501,24510210100,5
24510270501,24510210200,10
24510270501,24510220100,21
24510270501,24510230200,3
24510270501,24510230300,7
24510270501,24510240100,2
24510270501,24510240200,1
24510270501,24510240300,1
24510270501,24510240400,2
24510270501,24510250103,5
24510270501,24510250203,2
24510270501,24510250205,9
24510270501,24510250206,4
24510270501,24510250207,4
24510270501,24510250301,2
24510270501,24510250500,4
24510270501,24510250600,8
24510270501,24510260102,4
24510270501,24510260201,1
24510270501,24510260203,1
24510270501,24510260302,1
24510270501,24510260303,2
24510270501,24510260401,3
24510270501,24510260402,1
24510270501,24510260404,20
24510270501,24510260501,14
24510270501,24510260605,47
24510270501,24510260700,3
24510270501,24510260800,3
24510270501,24510260900,3
24510270501,24510270200,2
24510270501,24510270301,6
24510270501,24510270401,5
24510270501,24510270402,4
24510270501,24510270501,33
24510270501,24510270502,7
24510270501,24510270600,3
24510270501,24510270701,1
24510270501,24510270702,8
24510270501,24510270803,7
24510270501,24510270804,3
24510270501,24510270805,1
24510270501,24510270902,3
24510270501,24510271002,1
24510270501,24510271102,3
24510270501,24510271300,3
24510270501,24510271501,2
24510270501,24510271503,1
24510270501,24510271600,1
24510270501,24510271700,29
24510270501,24510271801,1
24510270501,24510271802,3
24510270501,24510272003,1
24510270501,24510280101,10
24510270501,24510280102,11
24510270501,24510280200,2
24510270501,24510280403,1
24510270501,24510280500,15
24510270501,24510280600,2
24510270502,24510010100,5
24510270502,24510010300,1
24510270502,24510010400,3
24510270502,24510020100,1
24510270502,24510020300,8
24510270502,24510030100,1
24510270502,24510030200,18
24510270502,24510040100,170
24510270502,24510040200,37
24510270502,24510060100,1
24510270502,24510060200,1
24510270502,24510060300,3
24510270502,24510060400,33
24510270502,24510070200,3
24510270502,24510070300,2
24510270502,24510070400,31
24510270502,24510080101,1
24510270502,24510080500,2
24510270502,24510080800,1
24510270502,24510090100,1
24510270502,24510090200,3
24510270502,24510090400,4
24510270502,24510090500,3
24510270502,24510090800,3
24510270502,24510090900,2
24510270502,24510100300,5
24510270502,24510110100,1
24510270502,24510110200,30
24510270502,24510120202,19
24510270502,24510120600,11
24510270502,24510120700,25
24510270502,24510130300,1
24510270502,24510130400,2
24510270502,24510130600,5
24510270502,24510130700,6
24510270502,24510130803,2
24510270502,24510130804,3
24510270502,24510130806,3
24510270502,24510140100,4
24510270502,24510150100,3
24510270502,24510150400,9
24510270502,24510150500,2
24510270502,24510151000,1
24510270502,24510151200,1
24510270502,24510151300,6
24510270502,24510160500,1
24510270502,24510160700,1
24510270502,24510170100,12
24510270502,24510170200,13
24510270502,24510180300,3
24510270502,24510190100,2
24510270502,24510200100,3
24510270502,24510200200,2
24510270502,24510200400,1
24510270502,24510200500,2
24510270502,24510200600,1
24510270502,24510200701,1
24510270502,24510210100,12
24510270502,24510210200,4
24510270502,24510220100,22
24510270502,24510230200,1
24510270502,24510230300,7
24510270502,24510240100,4
24510270502,24510240300,2
24510270502,24510240400,1
24510270502,24510250102,1
24510270502,24510250103,6
24510270502,24510250203,4
24510270502,24510250204,1
24510270502,24510250205,1
24510270502,24510250206,3
24510270502,24510250207,4
24510270502,24510250303,4
24510270502,24510250401,2
24510270502,24510250500,5
24510270502,24510250600,3
24510270502,24510260101,1
24510270502,24510260201,4
24510270502,24510260203,4
24510270502,24510260301,2
24510270502,24510260302,1
24510270502,24510260303,1
24510270502,24510260402,3
24510270502,24510260403,4
24510270502,24510260404,12
24510270502,24510260501,16
24510270502,24510260605,55
24510270502,24510260700,3
24510270502,24510260800,3
24510270502,24510260900,3
24510270502,24510261000,2
24510270502,24510270101,1
24510270502,24510270200,6
24510270502,24510270301,4
24510270502,24510270401,11
24510270502,24510270402,4
24510270502,24510270501,7
24510270502,24510270502,16
24510270502,24510270600,2
24510270502,24510270701,1
24510270502,24510270702,2
24510270502,24510270703,2
24510270502,24510270801,4
24510270502,24510270802,4
24510270502,24510270803,15
24510270502,24510270805,3
24510270502,24510270902,11
24510270502,24510270903,4
24510270502,24510271001,3
24510270502,24510271102,5
24510270502,24510271200,7
24510270502,24510271300,1
24510270502,24510271400,6
24510270502,24510271501,11
24510270502,24510271503,4
24510270502,24510271700,12
24510270502,24510271802,1
24510270502,24510271900,3
24510270502,24510272003,3
24510270502,24510272004,3
24510270502,24510272006,1
24510270502,24510272007,3
24510270502,24510280101,15
24510270502,24510280102,17
24510270502,24510280200,1
24510270502,24510280401,1
24510270502,24510280403,1
24510270502,24510280500,10
24510270502,24510280600,1
24510270600,24510010100,2
24510270600,24510010300,2
24510270600,24510010400,5
24510270600,24510020200,1
24510270600,24510020300,17
24510270600,24510030100,4
24510270600,24510030200,24
24510270600,24510040100,183
24510270600,24510040200,29
24510270600,24510060200,1
24510270600,24510060400,40
24510270600,24510070200,4
24510270600,24510070400,29
24510270600,24510080101,5
24510270600,24510080102,1
24510270600,24510080200,4
24510270600,24510080800,2
24510270600,24510090200,4
24510270600,24510090300,3
24510270600,24510090500,4
24510270600,24510090800,1
24510270600,24510090900,2
24510270600,24510100100,2
24510270600,24510100300,3
24510270600,24510110100,6
24510270600,24510110200,19
24510270600,24510120100,1
24510270600,24510120201,2
24510270600,24510120202,27
24510270600,24510120300,1
24510270600,24510120400,1
24510270600,24510120500,4
24510270600,24510120600,15
24510270600,24510120700,20
24510270600,24510130200,1
24510270600,24510130300,1
24510270600,24510130400,3
24510270600,24510130600,6
24510270600,24510130700,14
24510270600,24510130804,4
24510270600,24510130806,4
24510270600,24510140100,12
24510270600,24510140200,1
24510270600,24510140300,1
24510270600,24510150300,1
24510270600,24510150400,6
24510270600,24510150500,8
24510270600,24510150600,2
24510270600,24510150701,1
24510270600,24510151000,2
24510270600,24510151100,2
24510270600,24510160300,1
24510270600,24510160400,1
24510270600,24510160500,2
24510270600,24510160600,2
24510270600,24510170100,6
24510270600,24510170200,16
24510270600,24510180300,1
24510270600,24510200100,3
24510270600,24510200400,1
24510270600,24510200500,7
24510270600,24510210100,7
24510270600,24510210200,10
24510270600,24510220100,28
24510270600,24510230200,3
24510270600,24510230300,3
24510270600,24510240100,16
24510270600,24510240200,3
24510270600,24510240300,2
24510270600,24510250103,7
24510270600,24510250203,6
24510270600,24510250205,5
24510270600,24510250206,2
24510270600,24510250207,1
24510270600,24510250303,5
24510270600,24510250500,4
24510270600,24510250600,3
24510270600,24510260101,1
24510270600,24510260203,1
24510270600,24510260302,2
24510270600,24510260303,2
24510270600,24510260403,1
24510270600,24510260404,8
24510270600,24510260501,16
24510270600,24510260604,1
24510270600,24510260605,31
24510270600,24510261000,2
24510270600,24510270200,6
24510270600,24510270301,4
24510270600,24510270401,3
24510270600,24510270402,10
24510270600,24510270501,4
24510270600,24510270502,3
24510270600,24510270600,20
24510270600,24510270701,6
24510270600,24510270702,2
24510270600,24510270801,1
24510270600,24510270802,1
24510270600,24510270803,7
24510270600,24510270804,1
24510270600,24510270805,5
24510270600,24510270901,1
24510270600,24510270902,26
24510270600,24510270903,2
24510270600,24510271001,2
24510270600,24510271102,2
24510270600,24510271200,4
24510270600,24510271300,6
24510270600,24510271400,2
24510270600,24510271501,17
24510270600,24510271503,4
24510270600,24510271700,12
24510270600,24510272007,7
24510270600,24510280101,14
24510270600,24510280102,18
24510270600,24510280200,2
24510270600,24510280500,12
24510270701,24510020300,8
24510270701,24510030200,4
24510270701,24510040100,70
24510270701,24510040200,9
24510270701,24510060400,14
24510270701,24510070200,1
24510270701,24510070400,5
24510270701,24510080102,7
24510270701,24510080200,1
24510270701,24510080600,1
24510270701,24510080800,1
24510270701,24510090100,1
24510270701,24510090200,1
24510270701,24510090400,1
24510270701,24510090500,2
24510270701,24510090800,3
24510270701,24510100300,5
24510270701,24510110100,3
24510270701,24510110200,5
24510270701,24510120202,17
24510270701,24510120400,3
24510270701,24510120500,1
24510270701,24510120600,14
24510270701,24510120700,6
24510270701,24510130600,1
24510270701,24510130700,1
24510270701,24510130804,7
24510270701,24510130806,5
24510270701,24510150100,1
24510270701,24510150400,1
24510270701,24510150500,10
24510270701,24510150800,3
24510270701,24510151100,3
24510270701,24510151300,2
24510270701,24510160100,1
24510270701,24510160700,1
24510270701,24510160801,1
24510270701,24510170100,2
24510270701,24510170200,10
24510270701,24510170300,1
24510270701,24510180300,1
24510270701,24510200300,1
24510270701,24510200702,1
24510270701,24510210100,7
24510270701,24510210200,7
24510270701,24510220100,14
24510270701,24510230100,1
24510270701,24510230300,3
24510270701,24510240100,1
24510270701,24510240200,3
24510270701,24510240300,1
24510270701,24510240400,5
24510270701,24510250101,2
24510270701,24510250103,4
24510270701,24510250205,1
24510270701,24510250206,3
24510270701,24510250207,2
24510270701,24510250401,1
24510270701,24510250500,5
24510270701,24510260101,2
24510270701,24510260201,5
24510270701,24510260401,1
24510270701,24510260402,1
24510270701,24510260404,9
24510270701,24510260501,6
24510270701,24510260605,33
24510270701,24510260800,1
24510270701,24510260900,6
24510270701,24510261100,1
24510270701,24510270200,2
24510270701,24510270301,1
24510270701,24510270302,4
24510270701,24510270401,4
24510270701,24510270402,1
24510270701,24510270501,2
24510270701,24510270502,3
24510270701,24510270600,2
24510270701,24510270702,1
24510270701,24510270703,2
24510270701,24510270802,1
24510270701,24510270803,7
24510270701,24510270902,7
24510270701,24510270903,3
24510270701,24510271102,3
24510270701,24510271200,6
24510270701,24510271501,3
24510270701,24510271503,2
24510270701,24510271600,3
24510270701,24510271700,7
24510270701,24510271801,1
24510270701,24510280101,7
24510270701,24510280102,11
24510270701,24510280403,2
24510270701,24510280500,5
24510270702,24510010100,2
24510270702,24510010300,1
24510270702,24510010400,1
24510270702,24510020100,1
24510270702,24510020300,9
24510270702,24510030200,11
24510270702,24510040100,60
24510270702,24510040200,7
24510270702,24510060400,7
24510270702,24510070400,4
24510270702,24510080102,1
24510270702,24510080600,1
24510270702,24510090200,1
24510270702,24510090400,1
24510270702,24510090500,3
24510270702,24510090800,1
24510270702,24510090900,1
24510270702,24510100300,4
24510270702,24510110100,1
24510270702,24510110200,5
24510270702,24510120100,1
24510270702,24510120201,5
24510270702,24510120202,9
24510270702,24510120400,1
24510270702,24510120600,13
24510270702,24510120700,19
24510270702,24510130400,1
24510270702,24510130600,2
24510270702,24510130700,11
24510270702,24510130805,2
24510270702,24510130806,2
24510270702,24510140100,3
24510270702,24510140300,1
24510270702,24510150300,1
24510270702,24510150400,2
24510270702,24510150500,4
24510270702,24510150600,1
24510270702,24510151000,1
24510270702,24510160500,1
24510270702,24510170100,3
24510270702,24510170200,2
24510270702,24510170300,1
24510270702,24510200200,2
24510270702,24510200600,3
24510270702,24510200800,1
24510270702,24510210100,8
24510270702,24510210200,3
24510270702,24510220100,10
24510270702,24510230100,4
24510270702,24510230200,1
24510270702,24510240100,4
24510270702,24510240200,2
24510270702,24510240400,2
24510270702,24510250102,1
24510270702,24510250103,6
24510270702,24510250205,1
24510270702,24510250206,9
24510270702,24510250207,1
24510270702,24510250500,8
24510270702,24510250600,3
24510270702,24510260101,3
24510270702,24510260201,2
24510270702,24510260203,1
24510270702,24510260302,1
24510270702,24510260303,4
24510270702,24510260404,12
24510270702,24510260501,8
24510270702,24510260604,1
24510270702,24510260605,31
24510270702,24510260700,1
24510270702,24510260900,10
24510270702,24510270200,3
24510270702,24510270301,3
24510270702,24510270302,2
24510270702,24510270401,1
24510270702,24510270402,2
24510270702,24510270501,8
24510270702,24510270502,4
24510270702,24510270600,2
24510270702,24510270701,1
24510270702,24510270702,3
24510270702,24510270703,2
24510270702,24510270801,1
24510270702,24510270803,7
24510270702,24510270902,7
24510270702,24510271102,4
24510270702,24510271200,3
24510270702,24510271300,1
24510270702,24510271501,2
24510270702,24510271600,1
24510270702,24510271700,13
24510270702,24510271900,1
24510270702,24510272003,1
24510270702,24510272006,1
24510270702,24510272007,4
24510270702,24510280101,3
24510270702,24510280102,6
24510270702,24510280200,1
24510270702,24510280301,1
24510270702,24510280500,3
24510270703,24510010400,3
24510270703,24510020100,1
24510270703,24510020300,14
24510270703,24510030100,2
24510270703,24510030200,3
24510270703,24510040100,93
24510270703,24510040200,7
24510270703,24510060400,22
24510270703,24510070200,1
24510270703,24510070400,16
24510270703,24510080101,2
24510270703,24510080600,1
24510270703,24510090200,2
24510270703,24510090300,1
24510270703,24510090500,3
24510270703,24510100100,1
24510270703,24510100300,2
24510270703,24510110100,4
24510270703,24510110200,12
24510270703,24510120202,15
24510270703,24510120300,1
24510270703,24510120400,1
24510270703,24510120600,9
24510270703,24510120700,9
24510270703,24510130400,2
24510270703,24510130600,4
24510270703,24510130700,13
24510270703,24510130804,2
24510270703,24510130806,3
24510270703,24510140100,3
24510270703,24510150400,1
24510270703,24510150500,1
24510270703,24510150600,1
24510270703,24510160100,1
24510270703,24510160500,1
24510270703,24510160600,1
24510270703,24510170100,1
24510270703,24510170200,8
24510270703,24510180300,1
24510270703,24510200600,1
24510270703,24510200800,1
24510270703,24510210100,8
24510270703,24510210200,1
24510270703,24510220100,18
24510270703,24510230200,4
24510270703,24510230300,1
24510270703,24510240100,2
24510270703,24510240200,4
24510270703,24510240300,3
24510270703,24510240400,3
24510270703,24510250102,1
24510270703,24510250103,6
24510270703,24510250203,3
24510270703,24510250206,2
24510270703,24510250207,5
24510270703,24510250303,1
24510270703,24510250500,4
24510270703,24510250600,6
24510270703,24510260101,2
24510270703,24510260102,1
24510270703,24510260203,1
24510270703,24510260302,1
24510270703,24510260303,2
24510270703,24510260402,3
24510270703,24510260403,2
24510270703,24510260404,12
24510270703,24510260501,16
24510270703,24510260605,22
24510270703,24510260700,2
24510270703,24510260900,3
24510270703,24510261000,1
24510270703,24510261100,2
24510270703,24510270200,1
24510270703,24510270301,1
24510270703,24510270402,4
24510270703,24510270501,7
24510270703,24510270502,4
24510270703,24510270600,1
24510270703,24510270701,1
24510270703,24510270702,1
24510270703,24510270703,4
24510270703,24510270802,1
24510270703,24510270803,15
24510270703,24510270805,4
24510270703,24510270902,14
24510270703,24510271002,1
24510270703,24510271102,9
24510270703,24510271200,5
24510270703,24510271300,2
24510270703,24510271400,1
24510270703,24510271501,3
24510270703,24510271503,4
24510270703,24510271700,20
24510270703,24510271801,2
24510270703,24510271802,3
24510270703,24510272003,1
24510270703,24510280101,6
24510270703,24510280102,12
24510270703,24510280401,1
24510270703,24510280403,1
24510270703,24510280500,4
24510270801,24510010400,1
24510270801,24510010500,1
24510270801,24510020100,2
24510270801,24510020300,5
24510270801,24510030100,5
24510270801,24510030200,14
24510270801,24510040100,136
24510270801,24510040200,17
24510270801,24510060200,2
24510270801,24510060400,42
24510270801,24510070400,23
24510270801,24510080101,5
24510270801,24510080200,2
24510270801,24510080400,1
24510270801,24510080500,1
24510270801,24510090100,1
24510270801,24510090200,1
24510270801,24510090400,6
24510270801,24510090500,4
24510270801,24510090800,11
24510270801,24510100200,1
24510270801,24510100300,16
24510270801,24510110100,5
24510270801,24510110200,8
24510270801,24510120100,2
24510270801,24510120202,20
24510270801,24510120300,2
24510270801,24510120600,11
24510270801,24510120700,15
24510270801,24510130300,2
24510270801,24510130400,2
24510270801,24510130600,2
24510270801,24510130700,12
24510270801,24510130803,2
24510270801,24510130804,3
24510270801,24510140100,3
24510270801,24510140200,2
24510270801,24510140300,4
24510270801,24510150300,1
24510270801,24510150400,7
24510270801,24510150500,20
24510270801,24510150701,2
24510270801,24510150800,2
24510270801,24510151000,4
24510270801,24510151200,1
24510270801,24510151300,1
24510270801,24510160300,3
24510270801,24510160500,1
24510270801,24510160802,2
24510270801,24510170100,2
24510270801,24510170200,9
24510270801,24510200100,6
24510270801,24510200500,3
24510270801,24510200600,3
24510270801,24510200701,1
24510270801,24510200800,1
24510270801,24510210100,14
24510270801,24510210200,13
24510270801,24510220100,18
24510270801,24510230100,1
24510270801,24510230200,1
24510270801,24510230300,4
24510270801,24510240100,7
24510270801,24510240200,2
24510270801,24510240400,2
24510270801,24510250103,4
24510270801,24510250203,3
24510270801,24510250204,1
24510270801,24510250205,1
24510270801,24510250206,3
24510270801,24510250207,2
24510270801,24510250301,2
24510270801,24510250303,1
24510270801,24510250401,2
24510270801,24510250500,7
24510270801,24510250600,2
24510270801,24510260101,2
24510270801,24510260201,3
24510270801,24510260202,1
24510270801,24510260203,1
24510270801,24510260302,1
24510270801,24510260303,1
24510270801,24510260402,1
24510270801,24510260403,1
24510270801,24510260404,10
24510270801,24510260501,18
24510270801,24510260605,46
24510270801,24510260700,1
24510270801,24510260800,2
24510270801,24510260900,5
24510270801,24510261000,1
24510270801,24510261100,2
24510270801,24510270200,4
24510270801,24510270302,1
24510270801,24510270401,4
24510270801,24510270402,7
24510270801,24510270501,3
24510270801,24510270502,3
24510270801,24510270600,4
24510270801,24510270701,3
24510270801,24510270702,3
24510270801,24510270801,8
24510270801,24510270802,2
24510270801,24510270803,14
24510270801,24510270804,1
24510270801,24510270805,3
24510270801,24510270901,4
24510270801,24510270902,12
24510270801,24510270903,3
24510270801,24510271002,2
24510270801,24510271101,1
24510270801,24510271102,9
24510270801,24510271200,6
24510270801,24510271300,6
24510270801,24510271400,3
24510270801,24510271501,9
24510270801,24510271600,1
24510270801,24510271700,10
24510270801,24510271802,3
24510270801,24510271900,3
24510270801,24510272007,5
24510270801,24510280101,12
24510270801,24510280102,21
24510270801,24510280301,1
24510270801,24510280302,1
24510270801,24510280401,1
24510270801,24510280403,1
24510270801,24510280500,15
24510270801,24510280600,3
24510270802,24510010100,3
24510270802,24510010400,2
24510270802,24510020300,16
24510270802,24510030100,8
24510270802,24510030200,11
24510270802,24510040100,178
24510270802,24510040200,26
24510270802,24510060200,2
24510270802,24510060400,40
24510270802,24510070200,2
24510270802,24510070300,1
24510270802,24510070400,19
24510270802,24510080101,4
24510270802,24510080102,2
24510270802,24510080200,1
24510270802,24510080302,1
24510270802,24510080400,1
24510270802,24510080500,1
24510270802,24510090200,3
24510270802,24510090300,6
24510270802,24510090400,1
24510270802,24510090500,8
24510270802,24510100100,1
24510270802,24510100200,1
24510270802,24510100300,11
24510270802,24510110100,1
24510270802,24510110200,27
24510270802,24510120100,3
24510270802,24510120202,32
24510270802,24510120300,3
24510270802,24510120400,3
24510270802,24510120500,1
24510270802,24510120600,6
24510270802,24510120700,17
24510270802,24510130200,1
24510270802,24510130300,2
24510270802,24510130600,3
24510270802,24510130700,13
24510270802,24510130803,2
24510270802,24510130804,4
24510270802,24510130805,1
24510270802,24510130806,5
24510270802,24510140100,5
24510270802,24510140200,3
24510270802,24510140300,2
24510270802,24510150100,1
24510270802,24510150400,5
24510270802,24510150500,12
24510270802,24510150600,1
24510270802,24510150701,1
24510270802,24510150900,1
24510270802,24510151000,1
24510270802,24510151200,1
24510270802,24510160500,2
24510270802,24510160600,2
24510270802,24510160700,1
24510270802,24510170100,13
24510270802,24510170200,25
24510270802,24510170300,1
24510270802,24510180300,2
24510270802,24510190100,1
24510270802,24510200100,10
24510270802,24510200500,3
24510270802,24510200600,6
24510270802,24510200701,1
24510270802,24510200800,2
24510270802,24510210100,15
24510270802,24510210200,9
24510270802,24510220100,26
24510270802,24510230100,3
24510270802,24510230200,2
24510270802,24510230300,4
24510270802,24510240100,4
24510270802,24510240200,2
24510270802,24510240400,2
24510270802,24510250102,2
24510270802,24510250103,9
24510270802,24510250203,19
24510270802,24510250205,3
24510270802,24510250206,10
24510270802,24510250207,2
24510270802,24510250500,5
24510270802,24510250600,7
24510270802,24510260101,1
24510270802,24510260102,1
24510270802,24510260201,2
24510270802,24510260202,1
24510270802,24510260203,1
24510270802,24510260303,6
24510270802,24510260402,3
24510270802,24510260404,30
24510270802,24510260501,21
24510270802,24510260605,70
24510270802,24510260900,8
24510270802,24510261000,2
24510270802,24510270200,3
24510270802,24510270301,3
24510270802,24510270302,2
24510270802,24510270401,8
24510270802,24510270402,4
24510270802,24510270501,2
24510270802,24510270502,1
24510270802,24510270600,1
24510270802,24510270701,1
24510270802,24510270702,1
24510270802,24510270802,8
24510270802,24510270803,15
24510270802,24510270804,3
24510270802,24510270805,3
24510270802,24510270901,1
24510270802,24510270902,17
24510270802,24510270903,1
24510270802,24510271001,1
24510270802,24510271002,1
24510270802,24510271102,6
24510270802,24510271200,8
24510270802,24510271300,1
24510270802,24510271400,6
24510270802,24510271501,8
24510270802,24510271503,2
24510270802,24510271600,1
24510270802,24510271700,35
24510270802,24510271802,1
24510270802,24510271900,2
24510270802,24510272005,1
24510270802,24510272007,7
24510270802,24510280101,16
24510270802,24510280102,28
24510270802,24510280200,1
24510270802,24510280500,16
24510270802,24510280600,3
24510270803,24510010100,4
24510270803,24510010200,2
24510270803,24510010400,4
24510270803,24510020100,2
24510270803,24510020300,10
