trip_id,arrival_time,departure_time,stop_id,stop_sequence
204,16:46:19,16:46:19,17,16
204,16:48:42,16:48:42,2,17
204,16:52:17,16:52:17,1,18
204,16:54:15,16:54:15,0,19
205,16:12:00,16:12:00,15,1
205,16:13:43,16:13:43,16,2
205,16:17:46,16:17:46,14,3
205,16:20:22,16:20:22,13,4
205,16:22:28,16:22:28,18,5
205,16:25:16,16:25:16,12,6
205,16:27:52,16:27:52,11,7
205,16:30:45,16:30:45,10,8
205,16:32:32,16:32:32,9,9
205,16:34:07,16:34:07,8,10
205,16:36:23,16:36:23,7,11
205,16:38:41,16:38:41,6,12
205,16:40:35,16:40:35,5,13
205,16:43:04,16:43:04,4,14
205,16:49:21,16:49:21,3,15
205,16:54:19,16:54:19,17,16
205,16:56:42,16:56:42,2,17
205,17:00:17,17:00:17,1,18
205,17:02:15,17:02:15,0,19
206,16:20:00,16:20:00,15,1
206,16:21:43,16:21:43,16,2
206,16:25:46,16:25:46,14,3
206,16:28:22,16:28:22,13,4
206,16:30:28,16:30:28,18,5
206,16:33:16,16:33:16,12,6
206,16:35:52,16:35:52,11,7
206,16:38:45,16:38:45,10,8
206,16:40:32,16:40:32,9,9
206,16:42:07,16:42:07,8,10
206,16:44:23,16:44:23,7,11
206,16:46:41,16:46:41,6,12
206,16:48:35,16:48:35,5,13
206,16:51:04,16:51:04,4,14
206,16:57:21,16:57:21,3,15
206,17:02:19,17:02:19,17,16
206,17:04:42,17:04:42,2,17
206,17:08:17,17:08:17,1,18
206,17:10:15,17:10:15,0,19
207,16:28:00,16:28:00,15,1
207,16:29:43,16:29:43,16,2
207,16:33:46,16:33:46,14,3
207,16:36:22,16:36:22,13,4
207,16:38:28,16:38:28,18,5
207,16:41:16,16:41:16,12,6
207,16:43:52,16:43:52,11,7
207,16:46:45,16:46:45,10,8
207,16:48:32,16:48:32,9,9
207,16:50:07,16:50:07,8,10
207,16:52:23,16:52:23,7,11
207,16:54:41,16:54:41,6,12
207,16:56:35,16:56:35,5,13
207,16:59:04,16:59:04,4,14
207,17:05:21,17:05:21,3,15
207,17:10:19,17:10:19,17,16
207,17:12:42,17:12:42,2,17
207,17:16:17,17:16:17,1,18
207,17:18:15,17:18:15,0,19
208,16:36:00,16:36:00,15,1
208,16:37:43,16:37:43,16,2
208,16:41:46,16:41:46,14,3
208,16:44:22,16:44:22,13,4
208,16:46:28,16:46:28,18,5
208,16:49:16,16:49:16,12,6
208,16:51:52,16:51:52,11,7
208,16:54:45,16:54:45,10,8
208,16:56:32,16:56:32,9,9
208,16:58:07,16:58:07,8,10
208,17:00:23,17:00:23,7,11
208,17:02:41,17:02:41,6,12
208,17:04:35,17:04:35,5,13
208,17:07:04,17:07:04,4,14
208,17:13:21,17:13:21,3,15
208,17:18:19,17:18:19,17,16
208,17:20:42,17:20:42,2,17
208,17:24:17,17:24:17,1,18
208,17:26:15,17:26:15,0,19
209,16:44:00,16:44:00,15,1
209,16:45:43,16:45:43,16,2
209,16:49:46,16:49:46,14,3
209,16:52:22,16:52:22,13,4
209,16:54:28,16:54:28,18,5
209,16:57:16,16:57:16,12,6
209,16:59:52,16:59:52,11,7
209,17:02:45,17:02:45,10,8
209,17:04:32,17:04:32,9,9
209,17:06:07,17:06:07,8,10
209,17:08:23,17:08:23,7,11
209,17:10:41,17:10:41,6,12
209,17:12:35,17:12:35,5,13
209,17:15:04,17:15:04,4,14
209,17:21:21,17:21:21,3,15
209,17:26:19,17:26:19,17,16
209,17:28:42,17:28:42,2,17
209,17:32:17,17:32:17,1,18
209,17:34:15,17:34:15,0,19
210,16:52:00,16:52:00,15,1
210,16:53:43,16:53:43,16,2
210,16:57:46,16:57:46,14,3
210,17:00:22,17:00:22,13,4
210,17:02:28,17:02:28,18,5
210,17:05:16,17:05:16,12,6
210,17:07:52,17:07:52,11,7
210,17:10:45,17:10:45,10,8
210,17:12:32,17:12:32,9,9
210,17:14:07,17:14:07,8,10
210,17:16:23,17:16:23,7,11
210,17:18:41,17:18:41,6,12
210,17:20:35,17:20:35,5,13
210,17:23:04,17:23:04,4,14
210,17:29:21,17:29:21,3,15
210,17:34:19,17:34:19,17,16
210,17:36:42,17:36:42,2,17
210,17:40:17,17:40:17,1,18
210,17:42:15,17:42:15,0,19
211,17:00:00,17:00:00,15,1
211,17:01:43,17:01:43,16,2
211,17:05:46,17:05:46,14,3
211,17:08:22,17:08:22,13,4
211,17:10:28,17:10:28,18,5
211,17:13:16,17:13:16,12,6
211,17:15:52,17:15:52,11,7
211,17:18:45,17:18:45,10,8
211,17:20:32,17:20:32,9,9
211,17:22:07,17:22:07,8,10
211,17:24:23,17:24:23,7,11
211,17:26:41,17:26:41,6,12
211,17:28:35,17:28:35,5,13
211,17:31:04,17:31:04,4,14
211,17:37:21,17:37:21,3,15
211,17:42:19,17:42:19,17,16
211,17:44:42,17:44:42,2,17
211,17:48:17,17:48:17,1,18
211,17:50:15,17:50:15,0,19
212,17:08:00,17:08:00,15,1
212,17:09:43,17:09:43,16,2
212,17:13:46,17:13:46,14,3
212,17:16:22,17:16:22,13,4
212,17:18:28,17:18:28,18,5
212,17:21:16,17:21:16,12,6
212,17:23:52,17:23:52,11,7
212,17:26:45,17:26:45,10,8
212,17:28:32,17:28:32,9,9
212,17:30:07,17:30:07,8,10
212,17:32:23,17:32:23,7,11
212,17:34:41,17:34:41,6,12
212,17:36:35,17:36:35,5,13
212,17:39:04,17:39:04,4,14
212,17:45:21,17:45:21,3,15
212,17:50:19,17:50:19,17,16
212,17:52:42,17:52:42,2,17
212,17:56:17,17:56:17,1,18
212,17:58:15,17:58:15,0,19
213,17:16:00,17:16:00,15,1
213,17:17:43,17:17:43,16,2
213,17:21:46,17:21:46,14,3
213,17:24:22,17:24:22,13,4
213,17:26:28,17:26:28,18,5
213,17:29:16,17:29:16,12,6
213,17:31:52,17:31:52,11,7
213,17:34:45,17:34:45,10,8
213,17:36:32,17:36:32,9,9
213,17:38:07,17:38:07,8,10
213,17:40:23,17:40:23,7,11
213,17:42:41,17:42:41,6,12
213,17:44:35,17:44:35,5,13
213,17:47:04,17:47:04,4,14
213,17:53:21,17:53:21,3,15
213,17:58:19,17:58:19,17,16
213,18:00:42,18:00:42,2,17
213,18:04:17,18:04:17,1,18
213,18:06:15,18:06:15,0,19
214,17:24:00,17:24:00,15,1
214,17:25:43,17:25:43,16,2
214,17:29:46,17:29:46,14,3
214,17:32:22,17:32:22,13,4
214,17:34:28,17:34:28,18,5
214,17:37:16,17:37:16,12,6
214,17:39:52,17:39:52,11,7
214,17:42:45,17:42:45,10,8
214,17:44:32,17:44:32,9,9
214,17:46:07,17:46:07,8,10
214,17:48:23,17:48:23,7,11
214,17:50:41,17:50:41,6,12
214,17:52:35,17:52:35,5,13
214,17:55:04,17:55:04,4,14
214,18:01:21,18:01:21,3,15
214,18:06:19,18:06:19,17,16
214,18:08:42,18:08:42,2,17
214,18:12:17,18:12:17,1,18
214,18:14:15,18:14:15,0,19
215,17:32:00,17:32:00,15,1
215,17:33:43,17:33:43,16,2
215,17:37:46,17:37:46,14,3
215,17:40:22,17:40:22,13,4
215,17:42:28,17:42:28,18,5
215,17:45:16,17:45:16,12,6
215,17:47:52,17:47:52,11,7
215,17:50:45,17:50:45,10,8
215,17:52:32,17:52:32,9,9
215,17:54:07,17:54:07,8,10
215,17:56:23,17:56:23,7,11
215,17:58:41,17:58:41,6,12
215,18:00:35,18:00:35,5,13
215,18:03:04,18:03:04,4,14
215,18:09:21,18:09:21,3,15
215,18:14:19,18:14:19,17,16
215,18:16:42,18:16:42,2,17
215,18:20:17,18:20:17,1,18
215,18:22:15,18:22:15,0,19
216,17:40:00,17:40:00,15,1
216,17:41:43,17:41:43,16,2
216,17:45:46,17:45:46,14,3
216,17:48:22,17:48:22,13,4
216,17:50:28,17:50:28,18,5
216,17:53:16,17:53:16,12,6
216,17:55:52,17:55:52,11,7
216,17:58:45,17:58:45,10,8
216,18:00:32,18:00:32,9,9
216,18:02:07,18:02:07,8,10
216,18:04:23,18:04:23,7,11
216,18:06:41,18:06:41,6,12
216,18:08:35,18:08:35,5,13
216,18:11:04,18:11:04,4,14
216,18:17:21,18:17:21,3,15
216,18:22:19,18:22:19,17,16
216,18:24:42,18:24:42,2,17
216,18:28:17,18:28:17,1,18
216,18:30:15,18:30:15,0,19
217,17:48:00,17:48:00,15,1
217,17:49:43,17:49:43,16,2
217,17:53:46,17:53:46,14,3
217,17:56:22,17:56:22,13,4
217,17:58:28,17:58:28,18,5
217,18:01:16,18:01:16,12,6
217,18:03:52,18:03:52,11,7
217,18:06:45,18:06:45,10,8
217,18:08:32,18:08:32,9,9
217,18:10:07,18:10:07,8,10
217,18:12:23,18:12:23,7,11
217,18:14:41,18:14:41,6,12
217,18:16:35,18:16:35,5,13
217,18:19:04,18:19:04,4,14
217,18:25:21,18:25:21,3,15
217,18:30:19,18:30:19,17,16
217,18:32:42,18:32:42,2,17
217,18:36:17,18:36:17,1,18
217,18:38:15,18:38:15,0,19
218,17:56:00,17:56:00,15,1
218,17:57:43,17:57:43,16,2
218,18:01:46,18:01:46,14,3
218,18:04:22,18:04:22,13,4
218,18:06:28,18:06:28,18,5
218,18:09:16,18:09:16,12,6
218,18:11:52,18:11:52,11,7
218,18:14:45,18:14:45,10,8
218,18:16:32,18:16:32,9,9
218,18:18:07,18:18:07,8,10
218,18:20:23,18:20:23,7,11
218,18:22:41,18:22:41,6,12
218,18:24:35,18:24:35,5,13
218,18:27:04,18:27:04,4,14
218,18:33:21,18:33:21,3,15
218,18:38:19,18:38:19,17,16
218,18:40:42,18:40:42,2,17
218,18:44:17,18:44:17,1,18
218,18:46:15,18:46:15,0,19
219,18:04:00,18:04:00,15,1
219,18:05:43,18:05:43,16,2
219,18:09:46,18:09:46,14,3
219,18:12:22,18:12:22,13,4
219,18:14:28,18:14:28,18,5
219,18:17:16,18:17:16,12,6
219,18:19:52,18:19:52,11,7
219,18:22:45,18:22:45,10,8
219,18:24:32,18:24:32,9,9
219,18:26:07,18:26:07,8,10
219,18:28:23,18:28:23,7,11
219,18:30:41,18:30:41,6,12
219,18:32:35,18:32:35,5,13
219,18:35:04,18:35:04,4,14
219,18:41:21,18:41:21,3,15
219,18:46:19,18:46:19,17,16
219,18:48:42,18:48:42,2,17
219,18:52:17,18:52:17,1,18
219,18:54:15,18:54:15,0,19
220,18:12:00,18:12:00,15,1
220,18:13:43,18:13:43,16,2
220,18:17:46,18:17:46,14,3
220,18:20:22,18:20:22,13,4
220,18:22:28,18:22:28,18,5
220,18:25:16,18:25:16,12,6
220,18:27:52,18:27:52,11,7
220,18:30:45,18:30:45,10,8
220,18:32:32,18:32:32,9,9
220,18:34:07,18:34:07,8,10
220,18:36:23,18:36:23,7,11
220,18:38:41,18:38:41,6,12
220,18:40:35,18:40:35,5,13
220,18:43:04,18:43:04,4,14
220,18:49:21,18:49:21,3,15
220,18:54:19,18:54:19,17,16
220,18:56:42,18:56:42,2,17
220,19:00:17,19:00:17,1,18
220,19:02:15,19:02:15,0,19
221,18:20:00,18:20:00,15,1
221,18:21:43,18:21:43,16,2
221,18:25:46,18:25:46,14,3
221,18:28:22,18:28:22,13,4
221,18:30:28,18:30:28,18,5
221,18:33:16,18:33:16,12,6
221,18:35:52,18:35:52,11,7
221,18:38:45,18:38:45,10,8
221,18:40:32,18:40:32,9,9
221,18:42:07,18:42:07,8,10
221,18:44:23,18:44:23,7,11
221,18:46:41,18:46:41,6,12
221,18:48:35,18:48:35,5,13
221,18:51:04,18:51:04,4,14
221,18:57:21,18:57:21,3,15
221,19:02:19,19:02:19,17,16
221,19:04:42,19:04:42,2,17
221,19:08:17,19:08:17,1,18
221,19:10:15,19:10:15,0,19
222,18:28:00,18:28:00,15,1
222,18:29:43,18:29:43,16,2
222,18:33:46,18:33:46,14,3
222,18:36:22,18:36:22,13,4
222,18:38:28,18:38:28,18,5
222,18:41:16,18:41:16,12,6
222,18:43:52,18:43:52,11,7
222,18:46:45,18:46:45,10,8
222,18:48:32,18:48:32,9,9
222,18:50:07,18:50:07,8,10
222,18:52:23,18:52:23,7,11
222,18:54:41,18:54:41,6,12
222,18:56:35,18:56:35,5,13
222,18:59:04,18:59:04,4,14
222,19:05:21,19:05:21,3,15
222,19:10:19,19:10:19,17,16
222,19:12:42,19:12:42,2,17
222,19:16:17,19:16:17,1,18
222,19:18:15,19:18:15,0,19
223,18:36:00,18:36:00,15,1
223,18:37:43,18:37:43,16,2
223,18:41:46,18:41:46,14,3
223,18:44:22,18:44:22,13,4
223,18:46:28,18:46:28,18,5
223,18:49:16,18:49:16,12,6
223,18:51:52,18:51:52,11,7
223,18:54:45,18:54:45,10,8
223,18:56:32,18:56:32,9,9
223,18:58:07,18:58:07,8,10
223,19:00:23,19:00:23,7,11
223,19:02:41,19:02:41,6,12
223,19:04:35,19:04:35,5,13
223,19:07:04,19:07:04,4,14
223,19:13:21,19:13:21,3,15
223,19:18:19,19:18:19,17,16
223,19:20:42,19:20:42,2,17
223,19:24:17,19:24:17,1,18
223,19:26:15,19:26:15,0,19
224,18:44:00,18:44:00,15,1
224,18:45:43,18:45:43,16,2
224,18:49:46,18:49:46,14,3
224,18:52:22,18:52:22,13,4
224,18:54:28,18:54:28,18,5
224,18:57:16,18:57:16,12,6
224,18:59:52,18:59:52,11,7
224,19:02:45,19:02:45,10,8
224,19:04:32,19:04:32,9,9
224,19:06:07,19:06:07,8,10
224,19:08:23,19:08:23,7,11
224,19:10:41,19:10:41,6,12
224,19:12:35,19:12:35,5,13
224,19:15:04,19:15:04,4,14
224,19:21:21,19:21:21,3,15
224,19:26:19,19:26:19,17,16
224,19:28:42,19:28:42,2,17
224,19:32:17,19:32:17,1,18
224,19:34:15,19:34:15,0,19
225,18:52:00,18:52:00,15,1
225,18:53:43,18:53:43,16,2
225,18:57:46,18:57:46,14,3
225,19:00:22,19:00:22,13,4
225,19:02:28,19:02:28,18,5
225,19:05:16,19:05:16,12,6
225,19:07:52,19:07:52,11,7
225,19:10:45,19:10:45,10,8
225,19:12:32,19:12:32,9,9
225,19:14:07,19:14:07,8,10
225,19:16:23,19:16:23,7,11
225,19:18:41,19:18:41,6,12
225,19:20:35,19:20:35,5,13
225,19:23:04,19:23:04,4,14
225,19:29:21,19:29:21,3,15
225,19:34:19,19:34:19,17,16
225,19:36:42,19:36:42,2,17
225,19:40:17,19:40:17,1,18
225,19:42:15,19:42:15,0,19
226,19:00:00,19:00:00,15,1
226,19:01:43,19:01:43,16,2
226,19:05:46,19:05:46,14,3
226,19:08:22,19:08:22,13,4
226,19:10:28,19:10:28,18,5
226,19:13:16,19:13:16,12,6
226,19:15:52,19:15:52,11,7
226,19:18:45,19:18:45,10,8
226,19:20:32,19:20:32,9,9
226,19:22:07,19:22:07,8,10
226,19:24:23,19:24:23,7,11
226,19:26:41,19:26:41,6,12
226,19:28:35,19:28:35,5,13
226,19:31:04,19:31:04,4,14
226,19:37:21,19:37:21,3,15
226,19:42:19,19:42:19,17,16
226,19:44:42,19:44:42,2,17
226,19:48:17,19:48:17,1,18
226,19:50:15,19:50:15,0,19
227,19:08:00,19:08:00,15,1
227,19:09:43,19:09:43,16,2
227,19:13:46,19:13:46,14,3
227,19:16:22,19:16:22,13,4
227,19:18:28,19:18:28,18,5
227,19:21:16,19:21:16,12,6
227,19:23:52,19:23:52,11,7
227,19:26:45,19:26:45,10,8
227,19:28:32,19:28:32,9,9
227,19:30:07,19:30:07,8,10
227,19:32:23,19:32:23,7,11
227,19:34:41,19:34:41,6,12
227,19:36:35,19:36:35,5,13
227,19:39:04,19:39:04,4,14
227,19:45:21,19:45:21,3,15
227,19:50:19,19:50:19,17,16
227,19:52:42,19:52:42,2,17
227,19:56:17,19:56:17,1,18
227,19:58:15,19:58:15,0,19
228,19:16:00,19:16:00,15,1
228,19:17:43,19:17:43,16,2
228,19:21:46,19:21:46,14,3
228,19:24:22,19:24:22,13,4
228,19:26:28,19:26:28,18,5
228,19:29:16,19:29:16,12,6
228,19:31:52,19:31:52,11,7
228,19:34:45,19:34:45,10,8
228,19:36:32,19:36:32,9,9
228,19:38:07,19:38:07,8,10
228,19:40:23,19:40:23,7,11
228,19:42:41,19:42:41,6,12
228,19:44:35,19:44:35,5,13
228,19:47:04,19:47:04,4,14
228,19:53:21,19:53:21,3,15
228,19:58:19,19:58:19,17,16
228,20:00:42,20:00:42,2,17
228,20:04:17,20:04:17,1,18
228,20:06:15,20:06:15,0,19
229,19:24:00,19:24:00,15,1
229,19:25:43,19:25:43,16,2
229,19:29:46,19:29:46,14,3
229,19:32:22,19:32:22,13,4
229,19:34:28,19:34:28,18,5
229,19:37:16,19:37:16,12,6
229,19:39:52,19:39:52,11,7
229,19:42:45,19:42:45,10,8
229,19:44:32,19:44:32,9,9
229,19:46:07,19:46:07,8,10
229,19:48:23,19:48:23,7,11
229,19:50:41,19:50:41,6,12
229,19:52:35,19:52:35,5,13
229,19:55:04,19:55:04,4,14
229,20:01:21,20:01:21,3,15
229,20:06:19,20:06:19,17,16
229,20:08:42,20:08:42,2,17
229,20:12:17,20:12:17,1,18
229,20:14:15,20:14:15,0,19
230,19:32:00,19:32:00,15,1
230,19:33:43,19:33:43,16,2
230,19:37:46,19:37:46,14,3
230,19:40:22,19:40:22,13,4
230,19:42:28,19:42:28,18,5
230,19:45:16,19:45:16,12,6
230,19:47:52,19:47:52,11,7
230,19:50:45,19:50:45,10,8
230,19:52:32,19:52:32,9,9
230,19:54:07,19:54:07,8,10
230,19:56:23,19:56:23,7,11
230,19:58:41,19:58:41,6,12
230,20:00:35,20:00:35,5,13
230,20:03:04,20:03:04,4,14
230,20:09:21,20:09:21,3,15
230,20:14:19,20:14:19,17,16
230,20:16:42,20:16:42,2,17
230,20:20:17,20:20:17,1,18
230,20:22:15,20:22:15,0,19
231,19:40:00,19:40:00,15,1
231,19:41:43,19:41:43,16,2
231,19:45:46,19:45:46,14,3
231,19:48:22,19:48:22,13,4
231,19:50:28,19:50:28,18,5
231,19:53:16,19:53:16,12,6
231,19:55:52,19:55:52,11,7
231,19:58:45,19:58:45,10,8
231,20:00:32,20:00:32,9,9
231,20:02:07,20:02:07,8,10
231,20:04:23,20:04:23,7,11
231,20:06:41,20:06:41,6,12
231,20:08:35,20:08:35,5,13
231,20:11:04,20:11:04,4,14
231,20:17:21,20:17:21,3,15
231,20:22:19,20:22:19,17,16
231,20:24:42,20:24:42,2,17
231,20:28:17,20:28:17,1,18
231,20:30:15,20:30:15,0,19
232,19:48:00,19:48:00,15,1
232,19:49:43,19:49:43,16,2
232,19:53:46,19:53:46,14,3
232,19:56:22,19:56:22,13,4
232,19:58:28,19:58:28,18,5
232,20:01:16,20:01:16,12,6
232,20:03:52,20:03:52,11,7
232,20:06:45,20:06:45,10,8
232,20:08:32,20:08:32,9,9
232,20:10:07,20:10:07,8,10
232,20:12:23,20:12:23,7,11
232,20:14:41,20:14:41,6,12
232,20:16:35,20:16:35,5,13
232,20:19:04,20:19:04,4,14
232,20:25:21,20:25:21,3,15
232,20:30:19,20:30:19,17,16
232,20:32:42,20:32:42,2,17
232,20:36:17,20:36:17,1,18
232,20:38:15,20:38:15,0,19
233,19:56:00,19:56:00,15,1
233,19:57:43,19:57:43,16,2
233,20:01:46,20:01:46,14,3
233,20:04:22,20:04:22,13,4
233,20:06:28,20:06:28,18,5
233,20:09:16,20:09:16,12,6
233,20:11:52,20:11:52,11,7
233,20:14:45,20:14:45,10,8
233,20:16:32,20:16:32,9,9
233,20:18:07,20:18:07,8,10
233,20:20:23,20:20:23,7,11
233,20:22:41,20:22:41,6,12
233,20:24:35,20:24:35,5,13
233,20:27:04,20:27:04,4,14
233,20:33:21,20:33:21,3,15
233,20:38:19,20:38:19,17,16
233,20:40:42,20:40:42,2,17
233,20:44:17,20:44:17,1,18
233,20:46:15,20:46:15,0,19
234,20:04:00,20:04:00,15,1
234,20:05:43,20:05:43,16,2
234,20:09:46,20:09:46,14,3
234,20:12:22,20:12:22,13,4
234,20:14:28,20:14:28,18,5
234,20:17:16,20:17:16,12,6
234,20:19:52,20:19:52,11,7
234,20:22:45,20:22:45,10,8
234,20:24:32,20:24:32,9,9
234,20:26:07,20:26:07,8,10
234,20:28:23,20:28:23,7,11
234,20:30:41,20:30:41,6,12
234,20:32:35,20:32:35,5,13
234,20:35:04,20:35:04,4,14
234,20:41:21,20:41:21,3,15
234,20:46:19,20:46:19,17,16
234,20:48:42,20:48:42,2,17
234,20:52:17,20:52:17,1,18
234,20:54:15,20:54:15,0,19
235,20:12:00,20:12:00,15,1
235,20:13:43,20:13:43,16,2
235,20:17:46,20:17:46,14,3
235,20:20:22,20:20:22,13,4
235,20:22:28,20:22:28,18,5
235,20:25:16,20:25:16,12,6
235,20:27:52,20:27:52,11,7
235,20:30:45,20:30:45,10,8
235,20:32:32,20:32:32,9,9
235,20:34:07,20:34:07,8,10
235,20:36:23,20:36:23,7,11
235,20:38:41,20:38:41,6,12
235,20:40:35,20:40:35,5,13
235,20:43:04,20:43:04,4,14
235,20:49:21,20:49:21,3,15
235,20:54:19,20:54:19,17,16
235,20:56:42,20:56:42,2,17
235,21:00:17,21:00:17,1,18
235,21:02:15,21:02:15,0,19
236,20:20:00,20:20:00,15,1
236,20:21:43,20:21:43,16,2
236,20:25:46,20:25:46,14,3
236,20:28:22,20:28:22,13,4
236,20:30:28,20:30:28,18,5
236,20:33:16,20:33:16,12,6
236,20:35:52,20:35:52,11,7
236,20:38:45,20:38:45,10,8
236,20:40:32,20:40:32,9,9
236,20:42:07,20:42:07,8,10
236,20:44:23,20:44:23,7,11
236,20:46:41,20:46:41,6,12
236,20:48:35,20:48:35,5,13
236,20:51:04,20:51:04,4,14
236,20:57:21,20:57:21,3,15
236,21:02:19,21:02:19,17,16
236,21:04:42,21:04:42,2,17
236,21:08:17,21:08:17,1,18
236,21:10:15,21:10:15,0,19
237,20:28:00,20:28:00,15,1
237,20:29:43,20:29:43,16,2
237,20:33:46,20:33:46,14,3
237,20:36:22,20:36:22,13,4
237,20:38:28,20:38:28,18,5
237,20:41:16,20:41:16,12,6
237,20:43:52,20:43:52,11,7
237,20:46:45,20:46:45,10,8
237,20:48:32,20:48:32,9,9
237,20:50:07,20:50:07,8,10
237,20:52:23,20:52:23,7,11
237,20:54:41,20:54:41,6,12
237,20:56:35,20:56:35,5,13
237,20:59:04,20:59:04,4,14
237,21:05:21,21:05:21,3,15
237,21:10:19,21:10:19,17,16
237,21:12:42,21:12:42,2,17
237,21:16:17,21:16:17,1,18
237,21:18:15,21:18:15,0,19
238,20:36:00,20:36:00,15,1
238,20:37:43,20:37:43,16,2
238,20:41:46,20:41:46,14,3
238,20:44:22,20:44:22,13,4
238,20:46:28,20:46:28,18,5
238,20:49:16,20:49:16,12,6
238,20:51:52,20:51:52,11,7
238,20:54:45,20:54:45,10,8
238,20:56:32,20:56:32,9,9
238,20:58:07,20:58:07,8,10
238,21:00:23,21:00:23,7,11
238,21:02:41,21:02:41,6,12
238,21:04:35,21:04:35,5,13
238,21:07:04,21:07:04,4,14
238,21:13:21,21:13:21,3,15
238,21:18:19,21:18:19,17,16
238,21:20:42,21:20:42,2,17
238,21:24:17,21:24:17,1,18
238,21:26:15,21:26:15,0,19
239,20:44:00,20:44:00,15,1
239,20:45:43,20:45:43,16,2
239,20:49:46,20:49:46,14,3
239,20:52:22,20:52:22,13,4
239,20:54:28,20:54:28,18,5
239,20:57:16,20:57:16,12,6
239,20:59:52,20:59:52,11,7
239,21:02:45,21:02:45,10,8
239,21:04:32,21:04:32,9,9
239,21:06:07,21:06:07,8,10
239,21:08:23,21:08:23,7,11
239,21:10:41,21:10:41,6,12
239,21:12:35,21:12:35,5,13
239,21:15:04,21:15:04,4,14
239,21:21:21,21:21:21,3,15
239,21:26:19,21:26:19,17,16
239,21:28:42,21:28:42,2,17
239,21:32:17,21:32:17,1,18
239,21:34:15,21:34:15,0,19
240,20:52:00,20:52:00,15,1
240,20:53:43,20:53:43,16,2
240,20:57:46,20:57:46,14,3
240,21:00:22,21:00:22,13,4
240,21:02:28,21:02:28,18,5
240,21:05:16,21:05:16,12,6
240,21:07:52,21:07:52,11,7
240,21:10:45,21:10:45,10,8
240,21:12:32,21:12:32,9,9
240,21:14:07,21:14:07,8,10
240,21:16:23,21:16:23,7,11
240,21:18:41,21:18:41,6,12
240,21:20:35,21:20:35,5,13
240,21:23:04,21:23:04,4,14
240,21:29:21,21:29:21,3,15
240,21:34:19,21:34:19,17,16
240,21:36:42,21:36:42,2,17
240,21:40:17,21:40:17,1,18
240,21:42:15,21:42:15,0,19
